listing_id,id,date,reviewer_id,reviewer_name,comments
14017093,638804237,2020-07-16,31736170,Jen Drake,"Sparkling clean, great family, gave us privacy but were incredibly friendly! Let our toddler bounce on the trampoline out back and let us wash our toddler's soiled clothes. I highly recommend this place, would go back again! Beautiful back yard, spacious in the downstairs area, quiet, private. Thank you Casey & Family for your welcome and relaxed environment!"
14017093,647419964,2020-08-06,356419165,Tiana,"The cutest cozy cottage you'll ever stay in! Casey & Fam were amazing and so kind! Kitties are so adorable! They will send you to the best places and have the best food reccomendations! If you book with anyone else, you'll be really missing out! Great people and a great trip!!"
14017093,649901307,2020-08-11,39660668,Niti,"Casey’s place was very clean, private, and stylish. Had a nice large area in the basement to lounge. Great stay in Salem!"
14017093,661320675,2020-09-06,22622476,Loren,"Good location and hosts were friendly. We had family business, so were not able to spend much time at the apartment. Only drawback was bathroom was upstairs. But location is very convenient."
14077210,90773066,2016-08-02,84085465,Crystal,"This place is great place!  Five stars. No complaints. It is a unique, lovely 2nd floor art gallery space in a very nice neighborhood. Hosts were appropriately engaged, friendly, while respecting our privacy. Hosts were givers not takers who seemed to take pride in offering outstanding hospitality and facilities. Their genuine motivation seemed to be for us to have a good time. We enjoyed the many small yet useful kindnesses such as fresh cream and almond milk waiting in the fridge for our coffee, along with a plate of freshly baked scones and homemade jam. It is as clean as an art gallery. The courtyard outside is gorgeous, landscaped, with sculptures and mature trees. "
14077210,92225411,2016-08-08,13642409,Melissa,"Mary Lou is a dream! Her passion for art and all that Salem has to offer enhance her natural gift as a hostess. The space is incredible...bright and inviting inside and out. We were in town for our son's wedding (4 days) and busy from morning to night. We couldn't have asked for a more welcoming or peaceful space to come home to each night. Mornings in the garden, warm scones and raspberry preserves, what more could you ask for? It's our new home away from home!❤️"
14077210,93691926,2016-08-13,32533024,Ken,"Our stay started with a welcoming glass of wine and a great discussion of art, travels and sights to be seen in Oregon. Our hosts have created a delightful art focused getaway that honors their proposition ""Art Makes Friends"". Located in the carriage house of their English Tudor home, the apartment is set in a wonderfully whimsical backyard art garden. It's a small comfortable bright studio apartment filled with art.  Perfect for us. Our hosts were completely prepared with information on what to see and do.  Mary Lou always checked in via text to see if we needed anything or had questions. She also provided a wonderful breakfast featuring fruit, granola and delicious home-made scones and/or banana bread. <br/>Our expectations were exceeded at every turn. We arrived as strangers and left with new friends!"
14077210,94006160,2016-08-14,40824800,Penelope And Sarah,"The loft itself is lovely:  clean, spacious, and bright.  It's filled with intriguing art and located in a quiet neighborhood with established homes and gardens, yet still close to restaurants.  <br/><br/>What stands out most, though, is the warmth of Mary Lou and Alan's welcome -- we wished we could have stayed longer!  The amenities (food, beverages, and toiletries) were also better than any AirBnB we've used.  "
14077210,94921800,2016-08-17,410030,Sally,"Beautiful loft with many extra amenities such as beverages, assorted snacks and toiletries if needed. The art is beautiful as well as the interior design. Host was lovely and helpful."
14077210,95758880,2016-08-20,30016433,Joe,"From the moment I met Mary Lou and Alan, I knew that I picked the right place to stay in Salem. To simply say they are polite and welcoming would be an understatement. Their kindness and warmth is electric. The art space loft was perfect. The linens smelled fresh, the space was inviting and clean, and the art showcased throughout the studio was done well. There is no television and we didn't miss it. Who needs television when you have all this art to enjoy? The studio has a very well working air conditioning unit and so many windows to open for fresh air if the weather permits. On our second night, our gracious hosts invited us into the home for homemade pie and ice cream and to chat and share travel stories. Incredible. I can't say enough great things about this Airbnb. I've used Airbnb about five times now and this is by far the best experience I've ever had. I literally can't think of one bad thing about this unit. Thank you to Mary Lou and Alan for a great Salem trip."
14077210,97448035,2016-08-27,31030511,Doug,"I have stayed in Airbnb's all over the world, from SF to Boston to London to Berlin to Waikiki.  Our experience with Mary Lou and Alan was unparalleled magic.  My wife and I are hesitant to let others know.  This is the best kept secret of Salem! "
14077210,97782645,2016-08-28,2553522,Val,"We could not possibly have had a more pleasant experience, in every way, than the one we had at Mary Lou's art loft. The well-designed and beautifully crafted space is a perfect accommodation. It's stocked with plenty of snacks, drinks, even toiletries. The fact that it is in a lovely, friendly neighborhood close to everything and filled with quality art is a tremendous bonus.  Mary Lou and Allen are delightful hosts, very friendly, knowledgeable, and responsive to our every need. Whatever you are doing in Salem, a stay at Mary Lou's art loft will enrich your experience! "
14077210,98799557,2016-09-01,28254397,David,"Mary Lou and her husband were a joy and we'll feel like we made new friends.  Showing me around your lovely city was above and beyond and I am so grateful.  The loft was secluded and romantic yet open, bright and a feast for the eyes.  We look forward to staying with you again soon!"
14077210,99114448,2016-09-03,58784808,Audrey,"The Art Loft had everything you could possibly need-snacks, toiletries, music- and was located in a very beautiful, quiet, and private setting. Mary Lou was an excellent host, very approachable and welcoming. I would highly recommend staying at this creative haven to anyone. "
14077210,99389188,2016-09-04,89227263,Austin,"Mary Lou was amazing! We arrived to fresh baked cookies, and were given a book full of local recommendations.  The house was perfect and they were lovely people! Thank you so much!"
14077210,100373886,2016-09-09,13320236,Larry,"This was a lovely place to stay in a beautiful neighborhood.  Our travel was delayed resulting in a very late arrival but Mary Lou and her husband were available and made sure we were comfortable.  A lot of small touches that really made traveling easier: a keurig for coffee; half & half in the refrigerator; etc.  The space was very clean, private, and well laid out.  We plan to return to have more time to explore the neighborhood."
14077210,100708389,2016-09-10,62065,Janet,"I loved my stay at this artistic and peaceful studio! Every detail was top notch, and the hosts are charming, welcoming and really have put a lot of care into creating a great space. I can't wait until my next opportunity to visit the ol' hometown!"
14077210,101305180,2016-09-12,41970,Mike,"Wow -- I'm a frequent AirBnB traveler and this is the best experience I've had yet in an AirBnB. <br/><br/>The host is absolutely accommodating and thoughtful. We had coffee, snacks, water, tea, bagels, yogurt set up for us. We arrived very late after a day spent with friends in the valley -- and she didn't bat an eye. <br/><br/>The space is gorgeous, inspired, inspiring, and immaculate. The gallery aspect is so cool. The collection is stunning and creative b<br/><br/>I'm writing a book and am thinking returning to use the loft as my writing space. "
14077210,101503483,2016-09-13,38451073,Don,"This is a great place to stay, one of the nicest neighborhoods I'm aware of in Salem.<br/>Mary Lou went above and beyond to make sure my arrival and comfort level with their space was immediate.  Very nice people!"
14077210,102596062,2016-09-18,76747429,Rebecca,"Mary Lou and Alan were helpful in every way, from picking us up at the train station, offering great recommendations, baking us scones and even dropping off a picnic basket. The loft itself is beautiful, quiet, spacious, well appointed.  Note the bed is a full/double, so if you are used to more room it may be an adjustment.  We very much enjoyed our stay. "
14077210,104105973,2016-09-25,92903108,George," Mary Lou and her husband made me feel right at home. The accommodations were first class. I can't imagine a better experience than the one I had.  My hosts were kind, knowledgeable, and wonderful to be with. They gave me the space I needed to rest, and were there for me if I had questions. Stay here, you won't regret it!!"
14077210,104198012,2016-09-25,12705189,Rachel,"Mary Lou is a warm, generous and wonderful host. The loft is delightful in every way. The art work and overall lay out of the space are lovely. We really appreciated all of the special touches...warm scones for breakfast, coffee & tea, passes for the museum, etc. Highly recommended for anyone visiting Salem!"
14077210,104643497,2016-09-27,13134892,Pat,Very easy and fast communication.  Received a lovely welcome from very nice and warm people (and dog).  Charming spot in an easygoing neighborhood.  Comfortable stay with complete amenities.  Overall an amazing stay and is a great example of why I love Airbnb 
14077210,104969555,2016-09-29,83978218,Jill,"What a place!!!  We didn't want to leave.  We wish we had been able to spend more time in this beautiful art loft.  Mary Lou and Alan couldn't have been nicer.  Homemade chocolate chip cookies upon arrival and a lovely bottle of wine left at our door to celebrate the beginning of our honeymoon.  We thoroughly enjoyed our visit with Mary Lou and Alan, hope to see them again.  Thank you for sharing your beautiful home."
14077210,106013855,2016-10-03,9729043,Barney,"If there were more stars available to describe our stay at the Artist's Loft, we'd grab them. Being surrounded by museum quality art is pure enchantment. The loft has every amenity with unexpected touches that surprised and delighted us. Hosts Mary Lou and Alan go the extra mile with exuberant suggestions(all spot on). They've taken the Airbandb experience to new heights for us. We hated to leave and can't wait to return."
14077210,106563512,2016-10-06,89522453,Sandy,"The hosts went above and beyond to be welcoming and personable and gracious. The loft was WONDERFUL! Comfortable and exactly what was described and needed! The visit was AMAZING,in all ways! "
14077210,108010842,2016-10-14,91355161,Margaret,"The hosts were  very welcoming and remained available for tips or any help I might need throughout my stay. I walked around this lovely neighborhood and loved the views, the homes, the whole feel of the area. I felt safe and well cared for.  I hope to be back!"
14077210,109298259,2016-10-20,41675041,Lisa,"I had a wonderful and restful stay at Mary Lou's place.  Even though I arrived late, she and her husband gave me tour to make sure I had everything I needed.  The space was fantastic and I appreciated all the little things that Mary Lou provided (including baked goods)."
14077210,110506278,2016-10-26,97410294,Stephanie,"This was my very first Airbnb experience and all I have to say is WOW! Mary Lou and Alan were warm, relaxed,and always available. The loft is bright, cheerful, whimsical  and very cleverly furnished and set up to provide efficient functionality. The personal touches and consideration  by Mary Lou were found in all the unexpected amentities that were provided...natural body wash, shampoo, q-tips, toothpaste, shaving cream, hair dryer, iron/ironing board, UMBRELLA, and I can't even remember what else. Kitchen was graciously stocked with fantastically fun plates,bowls, cutlery, toaster, coffee, tea, snacks, granola,fruit, variety of  1/2 and 1/2 and almond milk for the coffee, and a great bottle of Chardonnay! <br/>I didn't want to leave after 5 days of being in a safe,cozy, beautiful environment. Truly was a home away from home:)"
14077210,110812277,2016-10-28,34011874,Billy,This is a secret little place in Salem!  Everything was perfect.  I felt like I was staying in artists home... all the original art on the walls is stunning!The neighborhood is delightful .  Mary Lou was a wonderful host.  If I have an opportunity to come back to Salem this is the place I will want to stay again and again! 
14077210,112915794,2016-11-08,9729944,Julie,"Loved the quite and comfortable space. Very friendly hosts.  We even enjoyed homemade cookies, lemonade, water, fruit and bagels. Can't wait to come back. Julie and Charles"
14077210,114457214,2016-11-18,93902078,Adam&Christine,"This is a unique, lovely and cozy space in a beautiful neighborhood, perfect for one or two adults. A special and well appointed art space, with lots of unexpected and gracious extras (a welcoming bottle of wine, coffee, breakfast and snack items). No TV (a plus), easy off street parking, with a partial (no range/oven) kitchen. Exceptionally friendly and helpful hosts Matt Lou and Alan. Delightful."
14077210,115558471,2016-11-25,64815964,Timothy,"The entire experience was great!  You can tell Mary Lou put a lot of thought into how the unit is laid out and eclectically decorated, with plenty of info about all of the art and local artists and galleries.<br/><br/>The location is perfect.  Not far at all from the Salem city center, and easy access via Commercial to south Salem, or via Mission to the freeway."
14077210,116567786,2016-12-01,7780689,Stephanie,"I arrived to Salem late in the evening, but my hosts were ready and waiting to greet me and show me around. Mary Lou had even made cookies for my arrival! I also was able to meet their adorable dog, which was a highlight for me ;-).<br/><br/>The loft was extremely clean and the artwork was stunning and interesting. I wish I had a little more time to read up on a few pieces that spoke to me.<br/><br/>I require a heavy comforter to sleep comfortably, and they had one as an extra option on the bed. The mattress was extremely comfortable as well. <br/><br/>For breakfast, I had tea with honey, yogurt and granola, which was all right in the room. Very convienient and appreciated. <br/><br/>My only problem was that I had to scoot out early the next morning for work appointments, when all I really wanted to do was to stay in the loft and relax for the morning! <br/><br/>Thank you for such a lovely experience. "
14077210,120200996,2016-12-08,91355161,Margaret,Second time here - felt just like home! So so nice - I'll be back!
14077210,123115474,2016-12-27,105256094,Rebecca,"Our host was most charming actually getting my husband something he loves for breakfast.  Very nice.  <br/><br/>The description of the unit was accurate. It was a lovely artsy lift over the garage that was quite wonderful.   Being a painter myself, I often fell asleep admiring the art around us.  And the neighborhood was quite nice.  <br/><br/>Both hosts were very friendly and inviting. We would have loved to spend a little more time with them (as they suggested) but everyone was so busy with seeing family during the holidays that time ran out.     Great visit. "
14077210,126524456,2017-01-12,41675041,Lisa,My second time at Mary Lou's place. It was warm and comfy during the winter weather. 
14077210,128439340,2017-01-24,43716190,Ryan,"Mary Lou was very helpful and quick to communicate. The art-filled loft was comfortable, pleasant, and had everything I could have needed. Thanks again!"
14077210,128669126,2017-01-26,5192400,Cristen,"I was in Salem for two nights on a work trip and found the Art Loft to be a wonderful place to stay. There is plenty of space to lounge, the kitchenette is wonderful for fixing breakfast in the morning, and I really enjoyed being surrounded by all the art work. Mary Lou and Alan are wonderful hosts and have great recommendations for places to eat and drink in town. I would absolutely stay here again and recommend to others."
14077210,132232432,2017-02-16,41675041,Lisa,"As always, enjoyed my stay at Mary Lou's place."
14077210,132406416,2017-02-17,8025882,Iris Maria,"Great and comfortable space. Nuce, quiet location. Mary Lou and Alan were very responsive and nice to work with."
14077210,132915904,2017-02-19,91016966,Sophie,"We loved our stay in Mary Lou's beautiful, bright loft. The bed was very comfortable, and we had a cozy morning enjoying the array of snacks and fruit provided for us and looking at all of the art included in the space. If we had had more time in town, we would have loved to take advantage of the complimentary passes to the Hallie Ford art museum that Mary Lou graciously provided. A wonderful find! "
14077210,135016734,2017-03-02,38712136,Jan,We loved our stay at this well equipped  art filled loft.  The historical location is the best in Salem.   Mary Lou and Allen's attention to detail was amazing and so helpful.  Even better than the description.  Looking forward to returning.
14077210,135181234,2017-03-03,3118034,Jane,"Mary Lou's place is beautiful, well appointed, comfortable, interesting - everything I could have wanted.  They were so thoughtful as hosts and yet, I had all the privacy I wanted.  "
14077210,136146171,2017-03-08,102876171,Andrew,"Mary Lou was awesome, she met us and showed us the apartment (which was amazing). Her and Alan were very nice and made us feel really lucky to have stayed in their place. "
14077210,138439850,2017-03-19,31364878,Susan,"If i could give Mary Lou and Alans loft 100 stars i would. It is everything an airbnb should be. Clean comfortable homey, beautifully decorated, fully equipped right down to the coffee and cream (very impt) they are hosts that make you feel like so much more than a paying guest. They are all the reasons to stay in an airbnb rather than a hotel. It was a perfect stay. We will be back for sure! "
14077210,138965924,2017-03-22,10952700,Meghan,"Mary's place was so welcoming - clean, beautiful, full of art, and very comfortable. I had a wonderful stay at her loft and highly recommend it."
14077210,139308962,2017-03-24,121353310,John,Amazing place and the best hosts in the biz!!!
14077210,142121440,2017-04-06,65381666,Nathan,"The space was perfect. Comfortable, clean, well equipped, and easy to get to. Mary Lou had some awesome suggestions for spots to check out. Definitely will be staying here my next trip."
14077210,142334840,2017-04-07,16611610,Julie,"Mary Lou's loft is absolutely lovely!  I slept soundly and well there, and thoroughly enjoyed myself.  It was an unexpected benefit to get to walk in such a beautiful neighborhood, and also to run to and around Bush Park, which is very close!  I was warmly welcomed at Mary Lou's home.  It made me appreciate kindness, and remember that there are many good people in the world."
14077210,142950989,2017-04-09,95763659,Janice,Great location for downtown activities.  Quiet and clean.  Mary Lou and Alan were very welcoming and provided plenty of information on things to do and see while in Salem.  <br/><br/>Will stay there again when visiting Salem.
14077210,145718258,2017-04-19,121930309,Ben,"Let's just say for our first experience with Airbnb, we couldn't have been more happy!!  Mary Lou has thought of every detail to make your stay one to remember, the art Loft is cozy, quiet, and really did go beyond our expectations.  Im already counting down till the next time we can stay here again✓"
14077210,146123548,2017-04-21,121567325,Brent,Great place and people. Would definitly stay there again. 
14077210,148943253,2017-05-01,127084771,Mikaila,Amazing location and hosts. We loved our stay! Definitely coming back. Great art and amenities. 
14077210,149527194,2017-05-04,10952700,Meghan,"I love staying at Mary Lou's place. It is lovely, light filled, clean and private. It's my favorite when I am in Salem!"
14077210,150400133,2017-05-07,127899515,David,"This was our first experience in an Air B and B. The reviews were excellent but did not prepare us totally. Our hosts were great and made our stay excellent. Many extra touches that enhanced our stay. Comfortable, cozy, private, and just perfect. Can't wait to stay again. "
14077210,151388687,2017-05-12,14731690,Annie,"Such a great experience at Mary Lou's loft. Mary Lou was a wonderful, warm host with great communication the entire time.<br/><br/>The space is lovely and very private. It felt like staying in a bright and airy tree house. And the art everywhere really adds to the place. Plus, most pieces are for sale, so you can bring a memory home with you.<br/><br/>Definitely will be back!"
14077210,152462140,2017-05-16,118282139,Donna,Mary Lou and Alan are great hosts and the Art Loft is a cozy comfortable place to stay. The location was perfect for us. We loved the art and bought a piece as a souvenir of a wonderful trip. This was our first Air BNB experience and couldn't have been better!
14077210,153787650,2017-05-21,31479379,Gretel,"Mary Lou and Alan are gracious hosts! The studio is such a special place! We thoroughly enjoyed our stay in this funky, colorful, cozy, fun, welcoming environment. If I ever find myself back in Salem, I would definitely stay again! Thank you!!!"
14077210,154487365,2017-05-24,2572971,Bill,"Such a beautiful place and such good hosts!  The apartment is private, spotless, and filled with amazing art. Mary Lou was the consummate host, helpful, fun, and very friendly. This is the place to stay in Salem!"
14077210,154948690,2017-05-26,128574000,Rainer,"the first moment we arrived, we felt like home and so welcome! Mary Lou gave us such a warm welcome and pampered us all around with everything! She even surprised us with little treats...beside all the comfort the studio gives you it definitely also inspires you! Just wonderful! We have to say a big big thank you and we'll definitely come again! "
14077210,157720907,2017-06-04,76400479,Jane,"Magnificent. Comfort, peace, beauty, kindness and art all wrapped in a big ol ball of fabulous. You need to experience this spot and these people! "
14077210,159089450,2017-06-09,15927282,Sybil,"This is a lovely spot, in a gorgeous quiet neighborhood. Quality furnishing, bedding, beautiful views of the tree tops, and the art in the studio was a real treat. I didn't want to leave in the mornings!"
14077210,159369453,2017-06-10,72393087,Amy,"Exceeded our expectations, perfection, highly recommend and will stay again. Host, Mary Lou, is very friendly and was quick to respond from initial communication and throughout our stay. The Art Loft is in a lovely historic neighborhood and is very quiet, we slept well. Our parking space was conveniently at the bottom of the stairs. We were very pleased with the Art Loft, the vibe, layout, size, decor and amenities, all were wonderful. Cleanliness was great, bed was very comfortable, bed and bath linens were good quality. The bathroom and kitchen were thoughtfully stocked. We enjoyed  our coffee, yogurt and granola, while sitting surrounded by all the wonderful art, reading about the artists / artwork and the host's local recommendations. We were in Salem for a relative's graduation. The Art Loft was our peaceful oasis. In between family celebrations we found time to visit Willamette Winery for a bite and a glass of wine. Archive Coffee Bar, a short drive away, was great. After a walk around downtown, we took a short drive to Minto Island Growers, for a delicious lunch, on the edge of the garden, prepared in a food truck type trailer, by friendly folks... We were thrilled with the suggestions in the Art Loft's notebook. Our son was also pleased with his special accommodations (""camp-out"") on the mattress and bedding provided and we could easily fold it all up and tuck it out of the way. Mary Lou even had some small toys and an artist board for our son. He loved borrowing these cool new toys. Mary Lou's husband is just as nice, we met him when dropping off the key. Our stay couldn't have been better and I highly recommend the Art Loft. We'll be back!"
14077210,160134719,2017-06-12,9455436,Court,This loft is a wonderful place to be. Mary Lou was a fantastic host and our experience was nothing short of perfect.
14077210,160834547,2017-06-15,134005326,David,"OK, so I'm a little reluctant to write an excellent review, because, well, I want the place to be available next time I'm in Salem. Selfish; I know.<br/><br/>SO, in the spirit of altruism: what a wonderful place to stay, and what incredibly good hosts. Off-street parking was convenient. The loft is private and spacious. And eclectic. I love art. If you do, this unique loft is a fun place to stay.<br/><br/>If that doesn't matter to you, well; I'm sorry. HOWEVER, you won't find a better hostess in Mary Lou, who is there to accommodate. She has a true, caring spirit, and wants you to enjoy your stay.<br/><br/>For business, the location was perfect for me: close to brew pubs AND my meeting location; featuring decent (though not blinding) WiFi speeds -- while quiet and comfortable. If the pictures of the place entice you, don't think twice. Mary Lou, I hope I have an opportunity to come back. Thanks!"
14077210,161371876,2017-06-17,109923234,Doris,Thank you.
14077210,161841265,2017-06-18,130083237,Joel,We loved Mary Lou's place.  We will be back and tell our friends and family about this great hide away
14077210,162416735,2017-06-20,130083237,Joel,Mary Lou's place was beautiful.  They welcomed us warmly and we had an instant connection.   We loved looking at the artwork in the loft space.  When can you just sit and appreciate art?  Mary Lou thought of everything from fresh scones to breakfast treats.  We will be back!
14077210,163169109,2017-06-23,127072913,Stephanie,"Really great place. The best thing about the place was the treehouse effect, a lot of windows, a lot of light, and looking at the light on the trees. The decor in the studio showed a level of sophistication I haven't seen in (stodgy) Salem.  I felt a little touch of Manhattan about it. Great fridge, the freezer is separate compartment so frozen food stays frozen. (I must admit to gobbling up some ice cream and herb cream cheese left in there.)<br/>Mary Lou went out of her way to explain everything and to be communicative when she wasn't there.  She was a good hostess. Treat yourself to this studio on Fairmont Hill.  It's unique in Salem and better than the Grand Hotel."
14077210,166189687,2017-07-02,130749840,Melissa,"We were looking for a centrally located place to stay while we were in town for a friend's wedding last weekend.  After comparing this to the prices/amenities for area hotels, it was a no-brainer to pick Mary Lou's airbnb.  The loft is gorgeous, light-filled, and beautifully appointed with art from local artists.  Mary Lou, Alan, and Gramps are excellent, warm, and welcoming hosts who truly understand the meaning of hospitality--from restaurant recommendations, to the complimentary snacks and bottle of wine that greeted us upon arrival, to the conversation we shared while relaxing on the back patio--their accommodations were some of the best we've experienced."
14077210,166559868,2017-07-03,68407060,Zak,Great place very visually appealing and the hosts are beyond accommodating
14077210,167742802,2017-07-07,73451443,James,Mary Lou and Alan's art loft was delightful--beautifully decorated with original art and conveniently located within a short drive of Salem's downtown restaurants and bars. They had lots of great recommendations as well. 
14077210,168595187,2017-07-09,14818123,Brian,"Nice small studio, Mary Lou provides snacks, granola, and coffee to allow for quiet mornings. I would stay here again. "
14077210,170502208,2017-07-15,74183808,Holly,"Fabulous first experience with AirBNB--  the location is walking or an UBER distance to the capitol, downtown shopping, Willamette or the Salem Hospital.  Private parking right at the steps of the loft. The hosts are the perfect balance of charming and non-intrusive. The Art Loft is tasteful, pristine (not for dirty boots ) and an end of day oasis! "
14077210,172065902,2017-07-19,21108904,Amanda,"My husband and I had our BEST AirBnB experience staying with Mary Lou and Alan! The loft was clean, comfortable, airy, and had everything we needed. Mary Lou left us little snacks, which were especially helpful for our day trip hiking. The bed was very comfortable so had restful sleep the entire time. While the loft is equipped with AC, it was breezy with the window open so we just slept with the fan on. The artwork throughout the loft and sculptures in the garden kept it colorful and fun! <br/><br/>The neighborhood was a beautiful and quiet residential neighborhood with friendly neighbors. Walking distance to a big park (Busch Park) for a morning run or stroll. Also under 10 minutes drive to downtown Salem. We found the loft location very convenient for driving to nearby towns (e.g., Dayton, Mcminneville, Newburg, Dundee) and vineyards - all about 30-45 minutes drive away. <br/><br/>The highlight of our stay was getting to know Mary Lou, Alan, and their adorable dog, Gramps. We had a great time chatting with them each day and enjoyed the tour they gave us of the neighborhood. They gave us tips for places to check out and were so warm and thoughtful - I wish they were our neighbors back home! <br/><br/>Mary Lou, Alan, and Gramps - thanks again for an awesome stay and please do keep in touch!!"
14077210,175371234,2017-07-28,4139006,Gee & Emily,"This property is AMAZING. The listing and pictures don't do it justice. We wanted to stay so much longer. Beautiful property, neighborhood and hosts. Lots of amenities including snacks, tons of towels, and recommendations for local hot spots. Don't pass this place up!"
14077210,176337220,2017-07-30,55814428,Michelle,"This review echoes the previous glowing reviews! Comfortable, quiet, clean, thoughtfully put-together. Tucked away in a beautiful, peaceful neighborhood with easy access to both downtown dining and scenic wine country. I'm so delighted we opted for Mary Lou and Alan's place over a local hotel. Wonderful hospitality and very warm welcome. They have a knack for hosting!"
14077210,176797772,2017-07-31,23987675,Andrew,"We really enjoyed Mary Lou's art loft in Salem. It is so unique and charming... also very clean and comfortable with plenty of space for 2 adults. They live in a beautiful area of town, perfect for a leisurely stroll or a jog. We enjoyed chatting with Mary Lou and Allen in their lovely patio and garden area. They are very friendly, interesting, and genuine people, and we would no doubt stay here again if traveling through Salem."
14077210,177440057,2017-08-02,30461102,Jeffrey,"Exactly as described, we received such a warm welcome from Mary Lou (and Gramps). Would absolutely visit again!"
14077210,177750048,2017-08-03,5608070,Jenny,"Great place to stay, would recommend to anyone!"
14077210,179138713,2017-08-06,45677245,Gordon,"This was a real find. Mary Lou and Alan were terrific hosts, and theirs is a beautiful and peaceful property south of downtown Salem in a wonderful and quiet residential area. The loft was very private and comfortable. I slept better than in any of my business trips to Salem in a long time. The kitchenette with a small fridge, microwave, and Keurig was perfect. Very easy to relax here after a busy day...just what I needed!"
14077210,179909547,2017-08-08,52409594,Cody,Great Place!!!
14077210,180593693,2017-08-10,86205829,Dan,"Mary Lou, Alan and Gramps are fantastic hosts! The loft is beautiful and as previous comments have mentioned, the photos do not do it justice. If you love art, this is your place. The neighborhood is quiet and relaxing as well."
14077210,182013922,2017-08-13,94203719,Tyler,Mary Lou is an amazing host.  They have a beautiful place to stay and in a beautiful safe neighborhood.  I would recommend to stay here to anyone.  Very good trip and great hosts.  Salem is an amazing place.  So peaceful!  Thank you Mary Lou for everything.
14077210,182488767,2017-08-14,123880548,Rebecca,"Beautiful loft space in a lovely, quiet neighborhood. Very walkable area. Convenient to downtown. Mary Lou and Alan were wonderful hosts. Easy to communicate with and provided great recommendations for food, drink, and fun."
14077210,183247006,2017-08-16,14441972,Karmin,"Darling guest house decorated with class!  What a wonderful place!  First, the neighborhood is gorgeous with stunning houses and mature trees and lush landscaping.  Its quiet and simply serene.  Second, Mary Lou and Alan are consummate hosts.  They were communicative, super friendly and make you feel right at home.  Finally, the guest house is a special place decorated with gorgeous artwork and all sorts of things to make a guest comfortable.  It's a spacious loft with views of the surrounding trees, windows everywhere and tons of light.  It's quiet and relaxing.  You just unwind by spending time in the loft.  There's a kitchenette that they have stocked thoughtfully with all sorts of delicious treats.  I particularly loved the reclaimed wood floor made from a racquet ball court.  An utterly delightful place to stay.  I highly recommend it!"
14077210,183601785,2017-08-17,51950144,Amara,"Lovely art loft ~ really wonderful space & Salem experience. Alan & Mary Lou go out of their way to make this a great experience; providing location suggestions, access to local art, & even having some local magazines out. Additionally, they were wonderful hosts willing to help in a timely and efficient manner. Hope to stay with them again."
14077210,183970642,2017-08-18,4037795,Jackie,Really beautiful situation with a lake and activities to enjoy. We weren't able to stay very long but had a good nights sleep and a peaceful morning while watching the deer.
14077210,184426509,2017-08-19,116144483,Pat,I want to live here!  Mary Lou and Alan are outstanding hosts and this amazing space is filled with wonderful treasures.  Treat yourself and book a stay here if you're in Salem.
14077210,185098626,2017-08-20,117058376,Sophia,"My boyfriend and I had the most amazing stay at the Zeek's residence. Starting with excellent communication, a tour of their beautiful loft and home for us, we've enjoyed every moment and even came back for a welcomed invitation to see the Solar Eclipse. We traveled from California but the Zeeks made Salem truly feel like home. Expect great recommendations of delicious restaurants, a artsy loft that will wow you, a warm and lovely neighborhood, and the company of excellent hosts. If we ever find ourselves back in Salem we will be back, truly genuine people."
14077210,185864354,2017-08-22,30016433,Joe,"This was our second visit to the Art Loft with Mary Lou and Alan. We went this year to view the eclipse and we're invited to a pancake block party to celebrate TOTALITY.  <br/>This location is fantastic for everyone. Extremely clean. Your own private parking space. Soft bed. Comfortable sheets. A fantastic sofa to read, relax, and look at the art adorning the walls. The sliding art walls move to display a swivel television and a fantastic kitchenette. Air conditioner works great, but we found sleeping with the fan and open windows were sufficient. Within walking distance to downtown and our favorite taproom, Venti, which is only a few miles from the loft. The Art Loft is the  perfect space for you to unwind and chill. Thank you again, Mary Lou & Alan, you are one in a billion."
14077210,187262016,2017-08-26,14683850,Suzi,Lovely art filled space. Comfy and peaceful.  Mary Lou and Alan are wonderful hosts. The garden was filled with whimsy....my favorite! <br/>Thank you for everything and the yummy scones! <br/><br/>Hope to see you soon! <br/><br/>Todd and Suzan
14077210,187891955,2017-08-27,23345768,Sara,I can't say enough wonderful things about this darling gem! The beautifully designed room was perfect for us two. The loft was airy and light and colorful. It is such a unique place and we loved being surrounded by phenomenal art. They even had a notebook where you could read about the artists as well as helpful recommendations for places to eat and visit around the area. Mary Lou and Alan were just fantastic and so sweet and accommodating. We felt so welcomed. We would definitely come back to stay here the next time we are in Salem. So lovely! 
14077210,190226733,2017-09-03,18032297,Claudia,"A gorgeous place to stay. Full of art, so beautiful. Friendly hosts. They let us feel like home.<br/>Highly recommended."
14077210,192516328,2017-09-10,59751295,Helen,"Get to Mary Lou's ASAP when you are in Salem, Oregon!!!"
14077210,192596076,2017-09-10,62643532,Latisha,"If you need a place in Salem, do not pass up your chance to stay at this amazing location. Mary Lou and Allen are so sweet and hospitable. You will not want to leave. Our entire stay was perfect. Being surrounded by the art made me feel like I was sleeping in an art museum. Book it!"
14077210,193250673,2017-09-12,41675041,Lisa,As usual loved my stay at Mary Lou's place!
